study_id,site_id,year,rye_planting_date,rye_sampling_date,N_rate_fall_kg_N_ha,N_rate_spring_kg_N_ha,cultivar,rep,shoot_biomass_mean_kg_ha,shoot_biomass_sd,shoot_N_mean,shoot_N_sd,N_content_units,shoot_CN_ratio_mean,shoot_CN_ratio_sd,seeding_rate,seeding_rate_units,cumulative_GDD,base_temp_C,growth_stage_at_termination,plant_population,plant_population_units,plant_population_date,tiller_density,tillers_units,month_sampled
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),303W,1447,NA,1.810643,NA,percent,24.79771,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/13/2013,4/10/2014,0,0,VNS (Variety Not Stated),305E,517,NA,2.572534,NA,percent,14.88722,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),306W,723,NA,2.060858,NA,percent,20.52349,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/13/2013,4/10/2014,0,0,VNS (Variety Not Stated),307E,1860,NA,1.876344,NA,percent,17.5702,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/13/2013,4/10/2014,0,0,VNS (Variety Not Stated),310E,723,NA,2.932227,NA,percent,13.82547,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),310W,1137,NA,1.71504,NA,percent,24.34872,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),311W,1240,NA,1.75,NA,percent,24.26267,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),312W,620,NA,1.967742,NA,percent,30.05738,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/13/2013,4/10/2014,0,0,VNS (Variety Not Stated),313E,1963,NA,2.01732,NA,percent,16.11869,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/13/2013,4/10/2014,0,0,VNS (Variety Not Stated),314E,413,NA,2.372881,NA,percent,17.76531,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),314W,620,NA,2.129032,NA,percent,19.79545,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/13/2013,4/10/2014,0,0,VNS (Variety Not Stated),315E,723,NA,2.710927,NA,percent,14.35204,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),315W,1447,NA,1.561852,NA,percent,24.62389,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/13/2013,4/10/2014,0,0,VNS (Variety Not Stated),402E,1653,NA,1.929825,NA,percent,16.74608,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/13/2013,4/10/2014,0,0,VNS (Variety Not Stated),404E,413,NA,2.639225,NA,percent,15.12844,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/13/2013,4/10/2014,0,0,VNS (Variety Not Stated),405E,620,NA,2.370968,NA,percent,16.12245,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),405W,723,NA,2.005533,NA,percent,21,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/13/2013,4/10/2014,0,0,VNS (Variety Not Stated),406E,1550,NA,1.625806,NA,percent,18.60714,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/13/2013,4/10/2014,0,0,VNS (Variety Not Stated),407E,930,NA,2.860215,NA,percent,14.28195,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),407W,1550,NA,2.012903,NA,percent,21.85256,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/13/2013,4/10/2014,0,0,VNS (Variety Not Stated),409E,723,NA,2.973721,NA,percent,13.13023,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),409W,723,NA,2.448133,NA,percent,16.11299,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),410W,1343,NA,1.79449,NA,percent,19.3029,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),411W,723,NA,1.811895,NA,percent,23.70992,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),413W,620,NA,1.935484,NA,percent,21.3,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/13/2013,4/10/2014,0,0,VNS (Variety Not Stated),415E,1240,NA,1.169355,NA,percent,15.18621,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/13/2013,4/10/2014,0,0,VNS (Variety Not Stated),416E,517,NA,3.03675,NA,percent,13.63057,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),416W,620,NA,1.854839,NA,percent,21.51304,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.B2,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),417W,517,NA,2.147002,NA,percent,26.02703,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2011-2012,11/1/2011,4/6/2012,0,0,VNS (Variety Not Stated),101E,1099,NA,1.701547,NA,percent,22.87166,NA,67.25,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2011-2012,11/1/2011,4/6/2012,0,0,VNS (Variety Not Stated),101W,494,NA,1.45749,NA,percent,27.15278,NA,67.25,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2011-2012,11/1/2011,4/6/2012,0,0,VNS (Variety Not Stated),103W,623,NA,1.556982,NA,percent,25.37113,NA,67.25,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2011-2012,11/1/2011,4/6/2012,0,0,VNS (Variety Not Stated),104E,1018,NA,1.620825,NA,percent,24.22424,NA,67.25,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2011-2012,11/1/2011,4/6/2012,0,0,VNS (Variety Not Stated),202E,736,NA,1.630435,NA,percent,24.41667,NA,67.25,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2011-2012,11/1/2011,4/6/2012,0,0,VNS (Variety Not Stated),202W,324,NA,1.820988,NA,percent,21.37288,NA,67.25,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2011-2012,11/1/2011,4/6/2012,0,0,VNS (Variety Not Stated),203W,467,NA,1.627409,NA,percent,24.44737,NA,67.25,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2011-2012,11/1/2011,4/6/2012,0,0,VNS (Variety Not Stated),204E,994,NA,1.68008,NA,percent,23.32335,NA,67.25,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2011-2012,11/1/2011,4/6/2012,0,0,VNS (Variety Not Stated),301E,845,NA,1.408284,NA,percent,28.90756,NA,67.25,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2011-2012,11/1/2011,4/6/2012,0,0,VNS (Variety Not Stated),302W,329,NA,1.246201,NA,percent,32.2439,NA,67.25,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2011-2012,11/1/2011,4/6/2012,0,0,VNS (Variety Not Stated),303E,1050,NA,1.447619,NA,percent,28.14474,NA,67.25,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2011-2012,11/1/2011,4/6/2012,0,0,VNS (Variety Not Stated),304W,450,NA,1.244444,NA,percent,32.30357,NA,67.25,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2012-2013,10/21/2012,4/20/2013,0,0,VNS (Variety Not Stated),101E,2997,NA,2.94628,NA,percent,14.21971,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2012-2013,10/3/2012,4/20/2013,0,0,VNS (Variety Not Stated),101W,1550,NA,1.987097,NA,percent,22.92857,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2012-2013,10/3/2012,4/20/2013,0,0,VNS (Variety Not Stated),103W,1653,NA,1.917725,NA,percent,23.63722,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2012-2013,10/21/2012,4/20/2013,0,0,VNS (Variety Not Stated),104E,2790,NA,2.867384,NA,percent,15.68375,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2012-2013,10/21/2012,4/20/2013,0,0,VNS (Variety Not Stated),202E,2377,NA,2.536811,NA,percent,17.34163,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2012-2013,10/3/2012,4/20/2013,0,0,VNS (Variety Not Stated),202W,930,NA,2.44086,NA,percent,18.44934,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2012-2013,10/3/2012,4/20/2013,0,0,VNS (Variety Not Stated),203W,723,NA,2.558783,NA,percent,16.90811,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2012-2013,10/21/2012,4/20/2013,0,0,VNS (Variety Not Stated),204E,3100,NA,2.603226,NA,percent,17.64684,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2012-2013,10/21/2012,4/20/2013,0,0,VNS (Variety Not Stated),301E,1963,NA,3.448803,NA,percent,13.17134,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2012-2013,10/3/2012,4/20/2013,0,0,VNS (Variety Not Stated),302W,723,NA,3.858921,NA,percent,11.4552,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2012-2013,10/21/2012,4/20/2013,0,0,VNS (Variety Not Stated),303E,1757,NA,3.090495,NA,percent,14.0663,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2012-2013,10/3/2012,4/20/2013,0,0,VNS (Variety Not Stated),304W,723,NA,3.609959,NA,percent,12.13027,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2013-2014,9/12/2013,4/10/2014,0,0,VNS (Variety Not Stated),101E,1343,NA,1.660462,NA,percent,21.60987,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),101W,827,NA,2.41838,NA,percent,17.06,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),103W,413,NA,3.220339,NA,percent,13.20301,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2013-2014,9/12/2013,4/10/2014,0,0,VNS (Variety Not Stated),104E,1963,NA,1.986755,NA,percent,16.68205,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2013-2014,9/12/2013,4/10/2014,0,0,VNS (Variety Not Stated),202E,1757,NA,1.79852,NA,percent,19.16139,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),202W,620,NA,3.16129,NA,percent,13.7398,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),203W,1240,NA,1.975806,NA,percent,20.53469,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2013-2014,9/12/2013,4/10/2014,0,0,VNS (Variety Not Stated),204E,1343,NA,1.935964,NA,percent,18.76154,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2013-2014,9/12/2013,4/10/2014,0,0,VNS (Variety Not Stated),301E,1240,NA,2.08871,NA,percent,15.43629,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),302W,310,NA,1.741935,NA,percent,25.51852,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2013-2014,9/12/2013,4/10/2014,0,0,VNS (Variety Not Stated),303E,1343,NA,1.935964,NA,percent,15.81538,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,BRADFORD.C,2013-2014,9/30/2013,4/26/2014,0,0,VNS (Variety Not Stated),304W,517,NA,2.321083,NA,percent,18.28333,NA,84.06,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),10,350,NA,1.314286,NA,percent,31.34783,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),11,311,NA,1.028939,NA,percent,39.75,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),12,258,NA,3.217054,NA,percent,12.68675,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),21,159,NA,2.012579,NA,percent,19.78125,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),22,516,NA,1.608527,NA,percent,25.73494,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),23,483,NA,1.904762,NA,percent,21.31522,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),24,367,NA,1.498638,NA,percent,26.89091,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),37,201,NA,1.791045,NA,percent,22.55556,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),38,426,NA,1.690141,NA,percent,23.84722,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),39,108,NA,1.759259,NA,percent,22.68421,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),40,267,NA,1.797753,NA,percent,22.91667,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),41,415,NA,1.493976,NA,percent,27.24194,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),42,383,NA,1.592689,NA,percent,25.4918,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),43,328,NA,1.402439,NA,percent,28.95652,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),44,225,NA,1.777778,NA,percent,22.95,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),45,428,NA,1.892523,NA,percent,21.66667,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),46,286,NA,1.608392,NA,percent,24.93478,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),47,493,NA,1.906694,NA,percent,21.1383,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),48,325,NA,1.907692,NA,percent,20.96774,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),5,467,NA,0.963597,NA,percent,41.66667,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),6,401,NA,0.598504,NA,percent,67.33333,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),7,281,NA,2.384342,NA,percent,17.23881,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),8,150,NA,4,NA,percent,10.1,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2011-2012,11/17/2011,5/4/2012,0,0,VNS (Variety Not Stated),9,475,NA,1.178947,NA,percent,33.92857,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),10,288,NA,1.701389,NA,percent,23.73469,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),11,279,NA,1.612903,NA,percent,25.28889,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),12,240,NA,1.791667,NA,percent,23.04651,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),21,234,NA,1.581197,NA,percent,26,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),22,187,NA,1.71123,NA,percent,23.84375,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),23,333,NA,1.501502,NA,percent,27.1,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),24,114,NA,1.666667,NA,percent,24.52632,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),37,266,NA,1.616541,NA,percent,24.81395,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),38,424,NA,1.910377,NA,percent,20.98765,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),39,122,NA,1.393443,NA,percent,28.82353,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),40,324,NA,1.512346,NA,percent,26.71429,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),41,236,NA,1.313559,NA,percent,30.74194,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),42,356,NA,1.601124,NA,percent,25.17544,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),44,263,NA,1.520913,NA,percent,26.625,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),45,239,NA,1.799163,NA,percent,22.55814,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),46,429,NA,1.701632,NA,percent,23.71233,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),47,401,NA,1.296758,NA,percent,30.92308,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),48,449,NA,1.403118,NA,percent,28.50794,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),5,265,NA,1.811321,NA,percent,22.08333,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),6,145,NA,1.517241,NA,percent,26.5,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),7,239,NA,1.422594,NA,percent,28.05882,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),8,302,NA,1.291391,NA,percent,31.35897,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2012-2013,10/30/2012,5/10/2013,0,0,VNS (Variety Not Stated),9,166,NA,1.686747,NA,percent,24.07143,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),10,691,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),11,735,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),12,799,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),21,374,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),22,371,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),23,642,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),24,817,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),37,780,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),38,411,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),39,353,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),40,558,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),41,467,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),42,464,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
